 ,Area,Mean,Min,Max
65157,114,255,255,255
65158,111,255,255,255
65159,108,255,255,255
65160,73,255,255,255
65161,112,255,255,255
65162,72,255,255,255
65163,83,255,255,255
65164,112,255,255,255
65165,134,255,255,255
65166,81,255,255,255
65167,122,255,255,255
65168,85,255,255,255
65169,83,255,255,255
65170,50,255,255,255
65171,146,255,255,255
65172,156,255,255,255
65173,147,255,255,255
65174,75,255,255,255
65175,68,255,255,255
65176,93,255,255,255
65177,115,255,255,255
65178,77,255,255,255
65179,75,255,255,255
65180,62,255,255,255
65181,81,255,255,255
65182,133,255,255,255
65183,78,255,255,255
65184,100,255,255,255
65185,63,255,255,255
65186,135,255,255,255
65187,101,255,255,255
65188,74,255,255,255
65189,116,255,255,255
65190,98,255,255,255
65191,135,255,255,255
65192,158,255,255,255
65193,83,255,255,255
65194,149,255,255,255
65195,157,255,255,255
65196,94,255,255,255
65197,107,255,255,255
65198,105,255,255,255
65199,82,255,255,255
65200,160,255,255,255
65201,92,255,255,255
65202,95,255,255,255
65203,54,255,255,255
65204,111,255,255,255
65205,122,255,255,255
65206,63,255,255,255
65207,78,255,255,255
65208,95,255,255,255
65209,59,255,255,255
65210,182,255,255,255
65211,154,255,255,255
65212,68,255,255,255
65213,74,255,255,255
65214,180,255,255,255
65215,45,255,255,255
65216,105,255,255,255
65217,144,255,255,255
65218,78,255,255,255
65219,116,255,255,255
65220,127,255,255,255
65221,107,255,255,255
65222,71,255,255,255
65223,178,255,255,255
65224,84,255,255,255
65225,138,255,255,255
65226,66,255,255,255
65227,132,255,255,255
65228,84,255,255,255
65229,99,255,255,255
65230,84,255,255,255
65231,90,255,255,255
65232,78,255,255,255
65233,112,255,255,255
65234,71,255,255,255
65235,82,255,255,255
65236,157,255,255,255
65237,80,255,255,255
65238,121,255,255,255
65239,141,255,255,255
65240,83,255,255,255
65241,95,255,255,255
65242,122,255,255,255
65243,170,255,255,255
65244,114,255,255,255
65245,166,255,255,255
65246,81,255,255,255
65247,85,255,255,255
65248,136,255,255,255
65249,112,255,255,255
65250,201,255,255,255
65251,93,255,255,255
65252,172,255,255,255
65253,75,255,255,255
65254,102,255,255,255
65255,91,255,255,255
65256,126,255,255,255
65257,103,255,255,255
65258,73,255,255,255
65259,171,255,255,255
65260,141,255,255,255
65261,153,255,255,255
65262,134,255,255,255
65263,90,255,255,255
65264,136,255,255,255
65265,71,255,255,255
65266,172,255,255,255
65267,68,255,255,255
65268,106,255,255,255
65269,72,255,255,255
65270,173,255,255,255
65271,93,255,255,255
65272,114,255,255,255
65273,95,255,255,255
65274,92,255,255,255
65275,142,255,255,255
65276,160,255,255,255
65277,86,255,255,255
65278,63,255,255,255
65279,113,255,255,255
65280,128,255,255,255
65281,138,255,255,255
65282,172,255,255,255
65283,93,255,255,255
65284,217,255,255,255
65285,72,255,255,255
65286,105,255,255,255
65287,143,255,255,255
65288,83,255,255,255
65289,74,255,255,255
65290,151,255,255,255
65291,90,255,255,255
65292,100,255,255,255
65293,130,255,255,255
65294,103,255,255,255
65295,91,255,255,255
65296,68,255,255,255
65297,169,255,255,255
65298,65,255,255,255
65299,140,255,255,255
65300,69,255,255,255
65301,152,255,255,255
65302,89,255,255,255
65303,101,255,255,255
65304,79,255,255,255
65305,79,255,255,255
65306,106,255,255,255
65307,86,255,255,255
65308,86,255,255,255
65309,220,255,255,255
65310,103,255,255,255
65311,152,255,255,255
65312,58,255,255,255
65313,195,255,255,255
65314,188,255,255,255
65315,85,255,255,255
65316,164,255,255,255
65317,79,255,255,255
65318,188,255,255,255
65319,125,255,255,255
65320,151,255,255,255
65321,104,255,255,255
65322,144,255,255,255
65323,117,255,255,255
65324,239,255,255,255
65325,157,255,255,255
65326,89,255,255,255
65327,146,255,255,255
65328,82,255,255,255
65329,165,255,255,255
65330,116,255,255,255
65331,111,255,255,255
65332,147,255,255,255
65333,103,255,255,255
65334,92,255,255,255
65335,81,255,255,255
65336,88,255,255,255
65337,93,255,255,255
65338,103,255,255,255
65339,57,255,255,255
65340,106,255,255,255
65341,102,255,255,255
65342,137,255,255,255
65343,192,255,255,255
65344,156,255,255,255
65345,102,255,255,255
65346,48,255,255,255
65347,99,255,255,255
65348,97,255,255,255
65349,49,255,255,255
65350,129,255,255,255
65351,110,255,255,255
65352,60,255,255,255
65353,127,255,255,255
65354,118,255,255,255
65355,96,255,255,255
65356,200,255,255,255
65357,125,255,255,255
65358,95,255,255,255
65359,86,255,255,255
65360,129,255,255,255
65361,109,255,255,255
65362,226,255,255,255
65363,58,255,255,255
65364,133,255,255,255
65365,108,255,255,255
65366,93,255,255,255
65367,149,255,255,255
65368,82,255,255,255
65369,193,255,255,255
65370,150,255,255,255
65371,86,255,255,255
65372,200,255,255,255
65373,132,255,255,255
65374,101,255,255,255
65375,118,255,255,255
65376,114,255,255,255
65377,193,255,255,255
65378,85,255,255,255
65379,90,255,255,255
65380,119,255,255,255
65381,74,255,255,255
65382,68,255,255,255
65383,132,255,255,255
65384,86,255,255,255
65385,95,255,255,255
65386,104,255,255,255
65387,128,255,255,255
65388,110,255,255,255
65389,86,255,255,255
65390,97,255,255,255
65391,128,255,255,255
65392,80,255,255,255
65393,136,255,255,255
65394,238,255,255,255
65395,71,255,255,255
65396,172,255,255,255
65397,184,255,255,255
65398,37,255,255,255
65399,120,255,255,255
65400,113,255,255,255
65401,91,255,255,255
65402,135,255,255,255
65403,129,255,255,255
65404,119,255,255,255
65405,175,255,255,255
65406,202,255,255,255
65407,148,255,255,255
65408,84,255,255,255
65409,102,255,255,255
65410,184,255,255,255
65411,125,255,255,255
65412,148,255,255,255
65413,109,255,255,255
65414,58,255,255,255
65415,121,255,255,255
65416,174,255,255,255
65417,126,255,255,255
65418,96,255,255,255
65419,166,255,255,255
65420,178,255,255,255
65421,89,255,255,255
65422,174,255,255,255
65423,91,255,255,255
65424,156,255,255,255
65425,92,255,255,255
65426,86,255,255,255
65427,88,255,255,255
65428,77,255,255,255
65429,82,255,255,255
65430,100,255,255,255
65431,99,255,255,255
65432,82,255,255,255
65433,161,255,255,255
65434,102,255,255,255
65435,48,255,255,255
65436,89,255,255,255
65437,93,255,255,255
65438,99,255,255,255
65439,104,255,255,255
65440,140,255,255,255
65441,188,255,255,255
65442,91,255,255,255
65443,87,255,255,255
65444,103,255,255,255
65445,93,255,255,255
65446,188,255,255,255
65447,59,255,255,255
65448,154,255,255,255
65449,149,255,255,255
65450,136,255,255,255
65451,196,255,255,255
65452,205,255,255,255
65453,167,255,255,255
65454,214,255,255,255
65455,83,255,255,255
65456,84,255,255,255
65457,83,255,255,255
65458,206,255,255,255
65459,108,255,255,255
65460,208,255,255,255
65461,77,255,255,255
65462,65,255,255,255
65463,153,255,255,255
65464,166,255,255,255
65465,82,255,255,255
65466,87,255,255,255
65467,48,255,255,255
65468,91,255,255,255
65469,108,255,255,255
65470,132,255,255,255
65471,144,255,255,255
65472,61,255,255,255
65473,68,255,255,255
65474,142,255,255,255
65475,115,255,255,255
65476,76,255,255,255
65477,80,255,255,255
65478,119,255,255,255
65479,96,255,255,255
65480,84,255,255,255
65481,195,255,255,255
65482,93,255,255,255
65483,97,255,255,255
65484,121,255,255,255
65485,132,255,255,255
65486,108,255,255,255
65487,107,255,255,255
65488,116,255,255,255
65489,57,255,255,255
65490,85,255,255,255
65491,117,255,255,255
65492,104,255,255,255
65493,102,255,255,255
65494,98,255,255,255
65495,117,255,255,255
65496,159,255,255,255
65497,114,255,255,255
65498,75,255,255,255
65499,90,255,255,255
65500,76,255,255,255
65501,84,255,255,255
65502,117,255,255,255
65503,202,255,255,255
65504,93,255,255,255
65505,115,255,255,255
65506,151,255,255,255
65507,74,255,255,255
65508,131,255,255,255
65509,58,255,255,255
65510,73,255,255,255
65511,140,255,255,255
65512,83,255,255,255
65513,88,255,255,255
65514,108,255,255,255
65515,103,255,255,255
65516,103,255,255,255
65517,123,255,255,255
65518,67,255,255,255
65519,99,255,255,255
65520,87,255,255,255
65521,166,255,255,255
65522,81,255,255,255
65523,99,255,255,255
65524,69,255,255,255
65525,110,255,255,255
65526,95,255,255,255
65527,134,255,255,255
65528,107,255,255,255
65529,96,255,255,255
65530,96,255,255,255
65531,131,255,255,255
65532,114,255,255,255
65533,191,255,255,255
65534,159,255,255,255
65535,76,255,255,255
65536,67,255,255,255
65537,75,255,255,255
65538,128,255,255,255
65539,103,255,255,255
65540,112,255,255,255
65541,149,255,255,255
65542,106,255,255,255
65543,106,255,255,255
65544,74,255,255,255
65545,97,255,255,255
65546,120,255,255,255
65547,76,255,255,255
65548,110,255,255,255
65549,79,255,255,255
65550,192,255,255,255
65551,80,255,255,255
65552,108,255,255,255
65553,58,255,255,255
65554,100,255,255,255
65555,143,255,255,255
65556,119,255,255,255
65557,70,255,255,255
65558,149,255,255,255
65559,133,255,255,255
65560,116,255,255,255
65561,122,255,255,255
65562,136,255,255,255
65563,113,255,255,255
65564,90,255,255,255
65565,131,255,255,255
65566,119,255,255,255
65567,129,255,255,255
65568,94,255,255,255
65569,159,255,255,255
65570,79,255,255,255
65571,116,255,255,255
65572,96,255,255,255
65573,108,255,255,255
65574,82,255,255,255
65575,101,255,255,255
65576,74,255,255,255
65577,87,255,255,255
65578,133,255,255,255
65579,163,255,255,255
65580,147,255,255,255
65581,98,255,255,255
65582,181,255,255,255
65583,81,255,255,255
65584,157,255,255,255
65585,74,255,255,255
65586,137,255,255,255
65587,127,255,255,255
65588,106,255,255,255
65589,181,255,255,255
65590,82,255,255,255
65591,143,255,255,255
65592,67,255,255,255
65593,86,255,255,255
65594,131,255,255,255
65595,143,255,255,255
65596,215,255,255,255
65597,69,255,255,255
65598,72,255,255,255
65599,130,255,255,255
65600,126,255,255,255
65601,177,255,255,255
65602,82,255,255,255
65603,100,255,255,255
65604,93,255,255,255
65605,86,255,255,255
65606,71,255,255,255
65607,90,255,255,255
65608,145,255,255,255
65609,76,255,255,255
65610,63,255,255,255
65611,151,255,255,255
65612,99,255,255,255
65613,204,255,255,255
65614,98,255,255,255
65615,112,255,255,255
65616,85,255,255,255
65617,109,255,255,255
65618,239,255,255,255
65619,72,255,255,255
65620,99,255,255,255
65621,68,255,255,255
65622,50,255,255,255
65623,58,255,255,255
65624,97,255,255,255
65625,74,255,255,255
65626,101,255,255,255
65627,165,255,255,255
65628,77,255,255,255
65629,91,255,255,255
65630,124,255,255,255
65631,187,255,255,255
65632,170,255,255,255
65633,156,255,255,255
65634,74,255,255,255
65635,96,255,255,255
65636,132,255,255,255
65637,92,255,255,255
65638,129,255,255,255
65639,91,255,255,255
65640,100,255,255,255
65641,173,255,255,255
65642,108,255,255,255
65643,88,255,255,255
65644,75,255,255,255
65645,103,255,255,255
65646,86,255,255,255
65647,136,255,255,255
65648,113,255,255,255
65649,98,255,255,255
65650,78,255,255,255
65651,132,255,255,255
65652,104,255,255,255
65653,142,255,255,255
65654,133,255,255,255
65655,135,255,255,255
65656,52,255,255,255
65657,146,255,255,255
65658,101,255,255,255
65659,64,255,255,255
65660,76,255,255,255
65661,65,255,255,255
65662,86,255,255,255
65663,133,255,255,255
65664,108,255,255,255
65665,73,255,255,255
65666,119,255,255,255
65667,99,255,255,255
65668,114,255,255,255
65669,97,255,255,255
65670,61,255,255,255
65671,162,255,255,255
65672,82,255,255,255
65673,89,255,255,255
65674,101,255,255,255
65675,80,255,255,255
65676,148,255,255,255
65677,116,255,255,255
65678,110,255,255,255
65679,151,255,255,255
65680,98,255,255,255
65681,86,255,255,255
65682,81,255,255,255
65683,72,255,255,255
65684,129,255,255,255
65685,124,255,255,255
65686,114,255,255,255
65687,93,255,255,255
65688,81,255,255,255
65689,62,255,255,255
65690,38,255,255,255
65691,64,255,255,255
65692,130,255,255,255
65693,123,255,255,255
65694,99,255,255,255
65695,129,255,255,255
65696,122,255,255,255
65697,86,255,255,255
65698,82,255,255,255
65699,80,255,255,255
65700,86,255,255,255
65701,64,255,255,255
65702,168,255,255,255
65703,124,255,255,255
65704,92,255,255,255
65705,83,255,255,255
65706,119,255,255,255
65707,131,255,255,255
65708,87,255,255,255
65709,95,255,255,255
65710,100,255,255,255
65711,96,255,255,255
65712,135,255,255,255
65713,97,255,255,255
65714,110,255,255,255
65715,102,255,255,255
65716,116,255,255,255
65717,94,255,255,255
65718,103,255,255,255
65719,59,255,255,255
65720,157,255,255,255
65721,94,255,255,255
65722,94,255,255,255
65723,158,255,255,255
65724,72,255,255,255
65725,126,255,255,255
65726,143,255,255,255
65727,78,255,255,255
65728,112,255,255,255
65729,102,255,255,255
65730,104,255,255,255
65731,104,255,255,255
65732,77,255,255,255
65733,63,255,255,255
65734,85,255,255,255
65735,103,255,255,255
65736,132,255,255,255
65737,76,255,255,255
65738,75,255,255,255
65739,87,255,255,255
65740,140,255,255,255
65741,77,255,255,255
65742,91,255,255,255
65743,81,255,255,255
65744,61,255,255,255
65745,121,255,255,255
65746,28,255,255,255
65747,85,255,255,255
65748,107,255,255,255
65749,66,255,255,255
65750,123,255,255,255
65751,78,255,255,255
65752,107,255,255,255
65753,115,255,255,255
65754,125,255,255,255
65755,72,255,255,255
65756,72,255,255,255
65757,105,255,255,255
65758,188,255,255,255
65759,135,255,255,255
65760,95,255,255,255
65761,124,255,255,255
65762,67,255,255,255
65763,169,255,255,255
65764,71,255,255,255
65765,148,255,255,255
65766,103,255,255,255
65767,80,255,255,255
65768,159,255,255,255
65769,118,255,255,255
65770,108,255,255,255
65771,70,255,255,255
65772,53,255,255,255
65773,105,255,255,255
65774,180,255,255,255
65775,85,255,255,255
65776,65,255,255,255
65777,110,255,255,255
65778,81,255,255,255
65779,81,255,255,255
65780,112,255,255,255
65781,82,255,255,255
65782,113,255,255,255
65783,138,255,255,255
65784,82,255,255,255
65785,146,255,255,255
65786,131,255,255,255
65787,109,255,255,255
65788,140,255,255,255
65789,144,255,255,255
65790,134,255,255,255
65791,105,255,255,255
65792,127,255,255,255
65793,70,255,255,255
65794,90,255,255,255
65795,120,255,255,255
65796,86,255,255,255
65797,116,255,255,255
65798,155,255,255,255
65799,124,255,255,255
65800,184,255,255,255
65801,86,255,255,255
65802,111,255,255,255
65803,107,255,255,255
65804,104,255,255,255
65805,81,255,255,255
65806,83,255,255,255
65807,81,255,255,255
65808,84,255,255,255
65809,70,255,255,255
65810,84,255,255,255
65811,75,255,255,255
65812,260,255,255,255
65813,104,255,255,255
65814,116,255,255,255
65815,80,255,255,255
65816,74,255,255,255
65817,92,255,255,255
65818,156,255,255,255
65819,80,255,255,255
65820,104,255,255,255
65821,127,255,255,255
65822,78,255,255,255
65823,30,255,255,255
65824,94,255,255,255
65825,90,255,255,255
65826,168,255,255,255
65827,164,255,255,255
65828,112,255,255,255
65829,126,255,255,255
65830,106,255,255,255
65831,142,255,255,255
65832,163,255,255,255
65833,87,255,255,255
65834,161,255,255,255
65835,155,255,255,255
65836,145,255,255,255
65837,83,255,255,255
65838,98,255,255,255
65839,92,255,255,255
65840,169,255,255,255
65841,92,255,255,255
65842,93,255,255,255
65843,172,255,255,255
65844,72,255,255,255
65845,47,255,255,255
65846,87,255,255,255
65847,94,255,255,255
65848,101,255,255,255
65849,70,255,255,255
65850,79,255,255,255
65851,138,255,255,255
65852,98,255,255,255
65853,82,255,255,255
65854,94,255,255,255
65855,93,255,255,255
65856,89,255,255,255
65857,76,255,255,255
65858,155,255,255,255
65859,154,255,255,255
65860,167,255,255,255
65861,89,255,255,255
65862,114,255,255,255
65863,71,255,255,255
65864,97,255,255,255
65865,136,255,255,255
65866,118,255,255,255
65867,121,255,255,255
